"","Metro","Dimension.Type","Month","Dimension","Measure","Value","YoY"
"35378","San Francisco","Job Title","2017-08","Solutions Architect","Median Base Pay","$ 125,224","3.1%"
"35379","San Francisco","Job Title","2017-08","Systems Engineer","Median Base Pay","$ 99,802","2.6%"
"35380","San Francisco","Job Title","2017-08","Technical Support","Median Base Pay","$ 65,376","1.9%"
"35381","San Francisco","Job Title","2017-08","UX Designer","Median Base Pay","$ 107,481","2.3%"
"35382","Chicago","Job Title","2017-08","Software Engineer","Median Base Pay","$ 86,815","2.0%"
"35383","Chicago","Job Title","2017-08","Programmer Analyst","Median Base Pay","$ 72,832","0.7%"
"35384","Chicago","Job Title","2017-08","Consultant","Median Base Pay","$ 86,429","0.3%"
"35385","Chicago","Job Title","2017-08","Project Manager","Median Base Pay","$ 80,096","0.2%"
"35386","Chicago","Job Title","2017-08","Store Manager","Median Base Pay","$ 53,576","2.8%"
"35387","Chicago","Job Title","2017-08","Business Analyst","Median Base Pay","$ 73,502","1.6%"
"35388","Chicago","Job Title","2017-08","Cashier","Median Base Pay","$ 28,902","3.2%"
"35389","Chicago","Job Title","2017-08","Financial Analyst","Median Base Pay","$ 66,827","1.2%"
"35390","Chicago","Job Title","2017-08","Administrative Assistant","Median Base Pay","$ 43,868","1.8%"
"35391","Chicago","Job Title","2017-08","Accountant","Median Base Pay","$ 59,395","1.4%"
"35392","Chicago","Job Title","2017-08","Sales Representative","Median Base Pay","$ 50,486","1.9%"
"35393","Chicago","Job Title","2017-08","Professor","Median Base Pay","$ 95,740","1.6%"
"35394","Chicago","Job Title","2017-08","Registered Nurse","Median Base Pay","$ 69,049","2.3%"
"35395","Chicago","Job Title","2017-08","Marketing Manager","Median Base Pay","$ 80,345","0.4%"
"35396","Chicago","Job Title","2017-08","Operations Manager","Median Base Pay","$ 70,756","2.7%"
"35397","Chicago","Job Title","2017-08","Product Manager","Median Base Pay","$ 97,037","1.2%"
"35398","Chicago","Job Title","2017-08","Sales Manager","Median Base Pay","$ 71,269","1.5%"
"35399","Chicago","Job Title","2017-08","Teacher","Median Base Pay","$ 52,820","1.6%"
"35400","Chicago","Job Title","2017-08","Bank Teller","Median Base Pay","$ 29,054","4.4%"
"35401","Chicago","Job Title","2017-08","Customer Service Manager","Median Base Pay","$ 58,473","2.1%"
"35402","Chicago","Job Title","2017-08","Physical Therapist","Median Base Pay","$ 77,739","1.3%"
"35403","Chicago","Job Title","2017-08","Mechanical Engineer","Median Base Pay","$ 73,411","1.7%"
"35404","Chicago","Job Title","2017-08","Recruiter","Median Base Pay","$ 53,024","4.8%"
"35405","Chicago","Job Title","2017-08","Design Engineer","Median Base Pay","$ 75,573","0.3%"
"35406","Chicago","Job Title","2017-08","Pharmacy Technician","Median Base Pay","$ 32,448","3.2%"
"35407","Chicago","Job Title","2017-08","Graphic Designer","Median Base Pay","$ 50,665","1.2%"
"35408","Chicago","Job Title","2017-08","Web Developer","Median Base Pay","$ 75,936","1.2%"
"35409","Chicago","Job Title","2017-08","Business Development Manager","Median Base Pay","$ 72,704","1.0%"
"35410","Chicago","Job Title","2017-08","Data Scientist","Median Base Pay","$ 100,400","1.1%"
"35411","Chicago","Job Title","2017-08","Buyer","Median Base Pay","$ 64,545","0.6%"
"35412","Chicago","Job Title","2017-08","Data Analyst","Median Base Pay","$ 65,105","1.7%"
"35413","Chicago","Job Title","2017-08","Electrical Engineer","Median Base Pay","$ 78,731","1.0%"
"35414","Chicago","Job Title","2017-08","Attorney","Median Base Pay","$ 104,396","-3.4%"
"35415","Chicago","Job Title","2017-08","Human Resources Manager","Median Base Pay","$ 79,984","1.0%"
"35416","Chicago","Job Title","2017-08","Technician","Median Base Pay","$ 47,316","0.3%"
"35417","Chicago","Job Title","2017-08","Restaurant Cook","Median Base Pay","$ 29,249","4.3%"
"35418","Chicago","Job Title","2017-08","Production Manager","Median Base Pay","$ 68,920","1.8%"
"35419","Chicago","Job Title","2017-08","Manufacturing Engineer","Median Base Pay","$ 74,058","1.8%"
"35420","Chicago","Job Title","2017-08","Retail Key Holder","Median Base Pay","$ 30,871","1.0%"
"35421","Chicago","Job Title","2017-08","Paralegal","Median Base Pay","$ 55,877","1.5%"
"35422","Chicago","Job Title","2017-08","Java Developer","Median Base Pay","$ 82,260","-0.0%"
"35423","Chicago","Job Title","2017-08","Warehouse Associate","Median Base Pay","$ 46,940","1.6%"
"35424","Chicago","Job Title","2017-08","Property Manager","Median Base Pay","$ 59,275","1.3%"
"35425","Chicago","Job Title","2017-08","Producer","Median Base Pay","$ 65,095","3.0%"
"35426","Chicago","Job Title","2017-08","Quality Engineer","Median Base Pay","$ 75,542","1.0%"
"35427","Chicago","Job Title","2017-08","Operations Analyst","Median Base Pay","$ 59,247","-0.5%"
"35428","Chicago","Job Title","2017-08","Medical Assistant","Median Base Pay","$ 36,085","0.9%"
"35429","Chicago","Job Title","2017-08","Tax Manager","Median Base Pay","$ 103,588","0.9%"
"35430","Chicago","Job Title","2017-08","Technical Editor","Median Base Pay","$ 56,542","1.6%"
"35431","Chicago","Job Title","2017-08","Truck Driver","Median Base Pay","$ 56,312","5.3%"
"35432","Chicago","Job Title","2017-08","Insurance Agent","Median Base Pay","$ 45,253","5.3%"
"35433","Chicago","Job Title","2017-08","Medical Technologist","Median Base Pay","$ 53,289","1.6%"
"35434","Chicago","Job Title","2017-08","Field Engineer","Median Base Pay","$ 65,972","-1.0%"
"35435","Chicago","Job Title","2017-08","Machine Operator","Median Base Pay","$ 41,286","2.2%"
"35436","Chicago","Job Title","2017-08","Communications Manager","Median Base Pay","$ 76,999","1.9%"
"35437","Chicago","Job Title","2017-08","Construction Laborer","Median Base Pay","$ 44,653","2.8%"
"35438","Chicago","Job Title","2017-08","Emergency Medical Technician","Median Base Pay","$ 32,323","1.5%"
"35439","Chicago","Job Title","2017-08","Web Designer","Median Base Pay","$ 59,842","1.9%"
"35440","Chicago","Job Title","2017-08","Maintenance Worker","Median Base Pay","$ 43,343","2.4%"
"35441","Chicago","Job Title","2017-08","Barista","Median Base Pay","$ 25,144","5.2%"
"35442","Chicago","Job Title","2017-08","Bartender","Median Base Pay","$ 35,652","1.3%"
"35443","Chicago","Job Title","2017-08","Civil Engineer","Median Base Pay","$ 71,708","1.7%"
"35444","Chicago","Job Title","2017-08","Claims Adjuster","Median Base Pay","$ 54,039","2.1%"
"35445","Chicago","Job Title","2017-08","Certified Nursing Assistant","Median Base Pay","$ 29,451","2.6%"
"35446","Chicago","Job Title","2017-08","Customer Service Representative","Median Base Pay","$ 40,463","2.4%"
"35447","Chicago","Job Title","2017-08","Delivery Driver","Median Base Pay","$ 38,922","2.3%"
"35448","Chicago","Job Title","2017-08","Financial Advisor","Median Base Pay","$ 52,370","0.6%"
"35449","Chicago","Job Title","2017-08","Licensed Practical Nurse","Median Base Pay","$ 49,212","1.6%"
"35450","Chicago","Job Title","2017-08","Loan Officer","Median Base Pay","$ 43,525","-1.4%"
"35451","Chicago","Job Title","2017-08","Maintenance Technician","Median Base Pay","$ 47,420","1.4%"
"35452","Chicago","Job Title","2017-08","Material Handler","Median Base Pay","$ 35,950","1.3%"
"35453","Chicago","Job Title","2017-08","Network Engineer","Median Base Pay","$ 77,982","2.2%"
"35454","Chicago","Job Title","2017-08","Office Manager","Median Base Pay","$ 51,249","0.8%"
"35455","Chicago","Job Title","2017-08","Pharmacist","Median Base Pay","$ 120,049","-0.5%"
"35456","Chicago","Job Title","2017-08","Process Engineer","Median Base Pay","$ 80,173","0.1%"
"35457","Chicago","Job Title","2017-08","Program Manager","Median Base Pay","$ 87,061","1.8%"
"35458","Chicago","Job Title","2017-08","Research Assistant","Median Base Pay","$ 32,151","0.4%"
"35459","Chicago","Job Title","2017-08","Restaurant Manager","Median Base Pay","$ 53,246","1.6%"
"35460","Chicago","Job Title","2017-08","Security Officer","Median Base Pay","$ 36,526","2.3%"
"35461","Chicago","Job Title","2017-08","Server","Median Base Pay","$ 35,791","2.9%"
"35462","Chicago","Job Title","2017-08","Solutions Architect","Median Base Pay","$ 109,295","2.3%"
"35463","Chicago","Job Title","2017-08","Systems Engineer","Median Base Pay","$ 80,966","1.8%"
"35464","Chicago","Job Title","2017-08","Technical Support","Median Base Pay","$ 51,840","1.1%"
"35465","Chicago","Job Title","2017-08","UX Designer","Median Base Pay","$ 83,872","1.5%"
"35466","Boston","Job Title","2017-08","Software Engineer","Median Base Pay","$ 95,799","2.8%"
"35467","Boston","Job Title","2017-08","Programmer Analyst","Median Base Pay","$ 74,422","1.5%"
"35468","Boston","Job Title","2017-08","Consultant","Median Base Pay","$ 94,487","1.2%"
"35469","Boston","Job Title","2017-08","Project Manager","Median Base Pay","$ 82,945","1.1%"
"35470","Boston","Job Title","2017-08","Store Manager","Median Base Pay","$ 58,188","3.6%"
"35471","Boston","Job Title","2017-08","Business Analyst","Median Base Pay","$ 75,606","2.4%"
"35472","Boston","Job Title","2017-08","Cashier","Median Base Pay","$ 30,430","4.1%"
"35473","Boston","Job Title","2017-08","Financial Analyst","Median Base Pay","$ 68,133","2.0%"
"35474","Boston","Job Title","2017-08","Administrative Assistant","Median Base Pay","$ 48,976","2.7%"
"35475","Boston","Job Title","2017-08","Accountant","Median Base Pay","$ 62,570","2.3%"
"35476","Boston","Job Title","2017-08","Sales Representative","Median Base Pay","$ 56,181","2.7%"
"35477","Boston","Job Title","2017-08","Professor","Median Base Pay","$ 118,798","2.4%"
"35478","Boston","Job Title","2017-08","Registered Nurse","Median Base Pay","$ 76,984","3.1%"
"35479","Boston","Job Title","2017-08","Marketing Manager","Median Base Pay","$ 83,254","1.3%"
"35480","Boston","Job Title","2017-08","Operations Manager","Median Base Pay","$ 76,266","3.5%"
"35481","Boston","Job Title","2017-08","Product Manager","Median Base Pay","$ 105,314","2.1%"
"35482","Boston","Job Title","2017-08","Sales Manager","Median Base Pay","$ 77,720","2.3%"
"35483","Boston","Job Title","2017-08","Teacher","Median Base Pay","$ 57,358","2.5%"
"35484","Boston","Job Title","2017-08","Bank Teller","Median Base Pay","$ 32,100","5.3%"
"35485","Boston","Job Title","2017-08","Customer Service Manager","Median Base Pay","$ 60,887","3.0%"
"35486","Boston","Job Title","2017-08","Physical Therapist","Median Base Pay","$ 78,286","2.1%"
"35487","Boston","Job Title","2017-08","Mechanical Engineer","Median Base Pay","$ 81,596","2.5%"
"35488","Boston","Job Title","2017-08","Recruiter","Median Base Pay","$ 57,100","5.7%"
"35489","Boston","Job Title","2017-08","Design Engineer","Median Base Pay","$ 89,600","1.2%"
"35490","Boston","Job Title","2017-08","Pharmacy Technician","Median Base Pay","$ 32,514","4.1%"
"35491","Boston","Job Title","2017-08","Graphic Designer","Median Base Pay","$ 55,038","2.0%"
"35492","Boston","Job Title","2017-08","Web Developer","Median Base Pay","$ 85,928","2.1%"
"35493","Boston","Job Title","2017-08","Business Development Manager","Median Base Pay","$ 77,835","1.8%"
"35494","Boston","Job Title","2017-08","Data Scientist","Median Base Pay","$ 112,357","2.0%"
"35495","Boston","Job Title","2017-08","Buyer","Median Base Pay","$ 60,772","1.5%"
"35496","Boston","Job Title","2017-08","Data Analyst","Median Base Pay","$ 70,246","2.6%"
"35497","Boston","Job Title","2017-08","Electrical Engineer","Median Base Pay","$ 84,949","1.8%"
"35498","Boston","Job Title","2017-08","Attorney","Median Base Pay","$ 102,651","-2.6%"
"35499","Boston","Job Title","2017-08","Human Resources Manager","Median Base Pay","$ 84,465","1.8%"
"35500","Boston","Job Title","2017-08","Technician","Median Base Pay","$ 47,535","1.1%"
"35501","Boston","Job Title","2017-08","Restaurant Cook","Median Base Pay","$ 33,238","5.2%"
"35502","Boston","Job Title","2017-08","Production Manager","Median Base Pay","$ 70,818","2.7%"
"35503","Boston","Job Title","2017-08","Manufacturing Engineer","Median Base Pay","$ 79,130","2.7%"
"35504","Boston","Job Title","2017-08","Retail Key Holder","Median Base Pay","$ 33,608","1.9%"
"35505","Boston","Job Title","2017-08","Paralegal","Median Base Pay","$ 57,409","2.4%"
"35506","Boston","Job Title","2017-08","Java Developer","Median Base Pay","$ 92,666","0.8%"
"35507","Boston","Job Title","2017-08","Warehouse Associate","Median Base Pay","$ 46,461","2.4%"
"35508","Boston","Job Title","2017-08","Property Manager","Median Base Pay","$ 66,054","2.1%"
"35509","Boston","Job Title","2017-08","Producer","Median Base Pay","$ 68,506","3.9%"
"35510","Boston","Job Title","2017-08","Quality Engineer","Median Base Pay","$ 86,498","1.9%"
"35511","Boston","Job Title","2017-08","Operations Analyst","Median Base Pay","$ 58,108","0.3%"
"35512","Boston","Job Title","2017-08","Medical Assistant","Median Base Pay","$ 40,255","1.8%"
"35513","Boston","Job Title","2017-08","Tax Manager","Median Base Pay","$ 106,407","1.7%"
"35514","Boston","Job Title","2017-08","Technical Editor","Median Base Pay","$ 59,780","2.4%"
"35515","Boston","Job Title","2017-08","Truck Driver","Median Base Pay","$ 58,962","6.2%"
"35516","Boston","Job Title","2017-08","Insurance Agent","Median Base Pay","$ 45,869","6.1%"
"35517","Boston","Job Title","2017-08","Medical Technologist","Median Base Pay","$ 62,149","2.4%"
"35518","Boston","Job Title","2017-08","Field Engineer","Median Base Pay","$ 72,133","-0.2%"
"35519","Boston","Job Title","2017-08","Machine Operator","Median Base Pay","$ 43,960","3.0%"
"35520","Boston","Job Title","2017-08","Communications Manager","Median Base Pay","$ 81,599","2.8%"
"35521","Boston","Job Title","2017-08","Construction Laborer","Median Base Pay","$ 47,489","3.6%"
"35522","Boston","Job Title","2017-08","Emergency Medical Technician","Median Base Pay","$ 41,229","2.4%"
"35523","Boston","Job Title","2017-08","Web Designer","Median Base Pay","$ 63,915","2.7%"
"35524","Boston","Job Title","2017-08","Maintenance Worker","Median Base Pay","$ 48,258","3.2%"
"35525","Boston","Job Title","2017-08","Barista","Median Base Pay","$ 26,552","6.1%"
"35526","Boston","Job Title","2017-08","Bartender","Median Base Pay","$ 43,211","2.1%"
"35527","Boston","Job Title","2017-08","Civil Engineer","Median Base Pay","$ 69,953","2.5%"
"35528","Boston","Job Title","2017-08","Claims Adjuster","Median Base Pay","$ 52,748","3.0%"
"35529","Boston","Job Title","2017-08","Certified Nursing Assistant","Median Base Pay","$ 34,059","3.5%"
"35530","Boston","Job Title","2017-08","Customer Service Representative","Median Base Pay","$ 44,151","3.3%"
"35531","Boston","Job Title","2017-08","Delivery Driver","Median Base Pay","$ 42,427","3.1%"
"35532","Boston","Job Title","2017-08","Financial Advisor","Median Base Pay","$ 61,688","1.4%"
"35533","Boston","Job Title","2017-08","Licensed Practical Nurse","Median Base Pay","$ 54,468","2.5%"
"35534","Boston","Job Title","2017-08","Loan Officer","Median Base Pay","$ 46,564","-0.6%"
"35535","Boston","Job Title","2017-08","Maintenance Technician","Median Base Pay","$ 52,797","2.2%"
"35536","Boston","Job Title","2017-08","Material Handler","Median Base Pay","$ 45,634","2.1%"
"35537","Boston","Job Title","2017-08","Network Engineer","Median Base Pay","$ 85,371","3.0%"
"35538","Boston","Job Title","2017-08","Office Manager","Median Base Pay","$ 57,961","1.6%"
"35539","Boston","Job Title","2017-08","Pharmacist","Median Base Pay","$ 118,265","0.3%"
"35540","Boston","Job Title","2017-08","Process Engineer","Median Base Pay","$ 84,327","0.9%"
"35541","Boston","Job Title","2017-08","Program Manager","Median Base Pay","$ 88,810","2.6%"
"35542","Boston","Job Title","2017-08","Research Assistant","Median Base Pay","$ 36,532","1.3%"
"35543","Boston","Job Title","2017-08","Restaurant Manager","Median Base Pay","$ 61,216","2.5%"
"35544","Boston","Job Title","2017-08","Security Officer","Median Base Pay","$ 41,742","3.1%"
"35545","Boston","Job Title","2017-08","Server","Median Base Pay","$ 41,546","3.7%"
"35546","Boston","Job Title","2017-08","Solutions Architect","Median Base Pay","$ 108,229","3.2%"
"35547","Boston","Job Title","2017-08","Systems Engineer","Median Base Pay","$ 86,702","2.7%"
"35548","Boston","Job Title","2017-08","Technical Support","Median Base Pay","$ 56,397","1.9%"
"35549","Boston","Job Title","2017-08","UX Designer","Median Base Pay","$ 88,785","2.3%"
"35550","Washington DC","Job Title","2017-08","Software Engineer","Median Base Pay","$ 95,639","2.7%"
"35551","Washington DC","Job Title","2017-08","Programmer Analyst","Median Base Pay","$ 76,147","1.3%"
"35552","Washington DC","Job Title","2017-08","Consultant","Median Base Pay","$ 84,128","1.0%"
"35553","Washington DC","Job Title","2017-08","Project Manager","Median Base Pay","$ 88,282","0.9%"
